SKU,Product title,Product description,Price,Standardized Product Type,Product type,Tag,Published,Attribute 1 name,Attribute 1 value(s),Attribute 2 name,Attribute 2 value(s),Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status,Collection
Anker-PowerCore+-10050-mAh-with-Quick-Charge-3.0,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/481/thumbnail/A1311011_TD01_V1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
Anker-PowerCore+-10050-mAh-with-Quick-Charge-3.0,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/481/thumbnail/A1311011_ND04_V1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
Anker-PowerCore+-10050-mAh-with-Quick-Charge-3.0,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/481/thumbnail/A1311011_ND03_V1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
Anker-PowerCore+-10050-mAh-with-Quick-Charge-3.0,,PowerCore+10050 with Quick Charge 3.0,99,1267,Variable product,child,1,color,Silver,,,,,Shopify,20,deny,manual,,,1,1,,,1,Image,,Anker PowerCore+ 10050 mAh with Quick Charge 3.0,PowerCore+10050 with Quick Charge 3.0,electronics,,,,,,,,,,,,,http://electromateqatar.com/products/1004/thumbnail/7340_main.jpg,,,99,,,active,Power banks
Anker-PowerCore+-10050-mAh-with-Quick-Charge-3.0,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1004/thumbnail/7340_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
Anker-PowerCore+-10050-mAh-with-Quick-Charge-3.0,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1004/thumbnail/7340_4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
Anker-PowerCore+-10050-mAh-with-Quick-Charge-3.0,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1004/thumbnail/7340_3.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
Anker-PowerCore+-10050-mAh-with-Quick-Charge-3.0,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1004/thumbnail/7340_5.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
Anker-PowerCore+-10050-mAh-with-Quick-Charge-3.0,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1004/thumbnail/7340_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKER-POWERCORECORE+-20100MAH-WITH-TYPE-C-CABLE-UN,ANKER POWERCORECORE+ 20100MAH WITH TYPE-C CABLE UN,PowerCore+ 20100 USB-C The Portable Charger,289,1267,Variable product,Parent,1,color,BLACK,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/472/thumbnail/A1371012_ND06_V2.jpg,1,Image,,ANKER POWERCORECORE+ 20100MAH WITH TYPE-C CABLE UN,PowerCore+ 20100 USB-C The Portable Charger,electronics,,,,,,,,,,,,,,,,289,,,active,Power banks
ANKER-POWERCORECORE+-20100MAH-WITH-TYPE-C-CABLE-UN,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/472/thumbnail/A1371011_RC05_V1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKER-POWERCORECORE+-20100MAH-WITH-TYPE-C-CABLE-UN,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/472/thumbnail/A1371012_ND03_V2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKER-POWERCORECORE+-20100MAH-WITH-TYPE-C-CABLE-UN,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/472/thumbnail/A1371012_ND07_V2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKER-POWERCORECORE+-20100MAH-WITH-TYPE-C-CABLE-UN,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/472/thumbnail/A1371012_ND01_V2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKER-POWERDRIVE-+-2-WITH-QUICK-CHARGER-3.0-(OFFLINE),ANKER POWERDRIVE + 2 WITH QUICK CHARGER 3.0 (OFFLINE),The Premium 2-Port USB Car Charger,95,1267,Variable product,Parent,1,color,WHITE,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1021/thumbnail/A3145H12_1-19.jpg,1,Image,,ANKER POWERDRIVE + 2 WITH QUICK CHARGER 3.0 (OFFLINE),The Premium 2-Port USB Car Charger,electronics,,,,,,,,,,,,,,,,95,,,active,Power banks
ANKER-POWERDRIVE-+-2-WITH-QUICK-CHARGER-3.0-(OFFLINE),,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1021/thumbnail/100016371_625.jpeg http://electromateqatar.com/products/1021/thumbnail/main_11834209-d1c9-484c-b37b-765374b56242.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKER-POWERDRIVE-2-ALLOY-SILVER,ANKER POWERDRIVE 2 ALLOY SILVER,ANKER POWERDRIVE 2 ALLOY SILVER,59,1267,Variable product,Parent,1,color,ALLOY SILVER,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1221/thumbnail/0A2727H41_1.jpg,1,Image,,ANKER POWERDRIVE 2 ALLOY SILVER,ANKER POWERDRIVE 2 ALLOY SILVER,electronics,,,,,,,,,,,,,,,,59,,,active,Power banks
ANKER-POWERDRIVE-2-ALLOY-SILVER,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1221/thumbnail/2A2727H41_4DD.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKER-POWERDRIVE-SPEED-+-2-DUAL-PORT-USB-C-AND-USB-A-CAR-CHARGER,ANKER POWERDRIVE SPEED + 2 DUAL PORT USB-C AND USB-A CAR CHARGER,,159,1267,Variable product,Parent,1,color,BLACK,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1130/thumbnail/0A2229H12.png,1,Image,,ANKER POWERDRIVE SPEED + 2 DUAL PORT USB-C AND USB-A CAR CHARGER,,electronics,,,,,,,,,,,,,,,,159,,,active,Chargers
ANKER-POWERDRIVE-SPEED-WITH-2-QUICK-CHARGER-3.0-UN,ANKER POWERDRIVE SPEED WITH 2 QUICK CHARGER 3.0 UN,The Accelerated 2-Port USB Car Charger.,99,1267,Variable product,Parent,1,color,BLACK,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1018/thumbnail/A2228011_TD05_V1.jpg,1,Image,,ANKER POWERDRIVE SPEED WITH 2 QUICK CHARGER 3.0 UN,The Accelerated 2-Port USB Car Charger.,electronics,,,,,,,,,,,,,,,,99,,,active,Chargers
ANKER-POWERDRIVE-SPEED-WITH-2-QUICK-CHARGER-3.0-UN,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1018/thumbnail/A2228011_ND07_V1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKER-POWERDRIVE-SPEED-WITH-2-QUICK-CHARGER-3.0-UN,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1018/thumbnail/A2228011_TD02_V1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKER-POWERDRIVE-SPEED-WITH-2-QUICK-CHARGER-3.0-UN,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1018/thumbnail/A2228011_TD03_V1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKER-POWERDRIVE-SPEED-WITH-2-QUICK-CHARGER-3.0-UN,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1018/thumbnail/A2228011_TD01_V1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKER-POWERDRIVE-SPEED-WITH-2-QUICK-CHARGER-3.0-UN,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1018/thumbnail/A2228011_TD04_V1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKER-POWERLINE-II-3IN1-CABLE-(MICRO-+-LIGHTNING-+-USB-C-)-3FT,ANKER POWERLINE II 3IN1 CABLE (MICRO + LIGHTNING + USB-C ) 3FT,Enhanced Durability,99,1267,Variable product,Parent,1,color,BLACK,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/495/thumbnail/011.jpg,1,Image,,ANKER POWERLINE II 3IN1 CABLE (MICRO + LIGHTNING + USB-C ) 3FT,Enhanced Durability,electronics,,,,,,,,,,,,,,,,99,,,active,Chargers
ANKER-POWERLINE-II-WITH-LIGHTNING-CONNECTOR-6FT-C89-BLACK,ANKER POWERLINE II WITH LIGHTNING CONNECTOR 6FT C89 BLACK,Supports Lightning connection. Designed to be durable,69,1267,Variable product,Parent,1,color,BLACK,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1614/thumbnail/4image (2).jpg,1,Image,,ANKER POWERLINE II WITH LIGHTNING CONNECTOR 6FT C89 BLACK,Supports Lightning connection. Designed to be durable,electronics,,,,,,,,,,,,,,,,69,,,active,Chargers
ANKER-POWERLINE-II-WITH-LIGHTNING-CONNECTOR-6FT-C89-BLACK,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1614/thumbnail/0download.png,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKER-POWERLINE-II-WITH-LIGHTNING-CONNECTOR-6FT-C89-BLACK,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1614/thumbnail/2image.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKER-POWERLINE-II-WITH-LIGHTNING-CONNECTOR-6FT-C89-BLACK,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1614/thumbnail/3image (1).jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKER-POWERLINE-III-LIGHTNING-CABLE-BLACK-3FT,ANKER POWERLINE III LIGHTNING CABLE BLACK-3FT,ANKER POWERLINE III LIGHTNING CABLE BLACK-3FT,59,1267,Variable product,Parent,1,color,BLACK,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1226/thumbnail/3Anker-PowerLine-III-USB-C-to-Lightning-Cable-Black-1-640x800.jpg,1,Image,,ANKER POWERLINE III LIGHTNING CABLE BLACK-3FT,ANKER POWERLINE III LIGHTNING CABLE BLACK-3FT,electronics,,,,,,,,,,,,,,,,59,,,active,Charging cables
ANKER-POWERLINE-III-LIGHTNING-CABLE-BLACK-3FT,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1226/thumbnail/0Anker-PowerLine-III-USB-C-to-Lightning-Cable-Black-768x768.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKER-POWERLINE-III-LIGHTNING-CABLE-BLACK-3FT,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1226/thumbnail/2Anker-PowerLine-III-USB-C-to-Lightning-Cable-Black-5-640x800.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKER-POWERLINE-III-LIGHTNING-CABLE-BLACK-3FT,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1226/thumbnail/6Anker-PowerLine-III-USB-C-to-Lightning-Cable-Black-4-640x800.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKER-POWERLINE-III-LIGHTNING-CABLE-BLACK-3FT,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1226/thumbnail/5Anker-PowerLine-III-USB-C-to-Lightning-Cable-Black-3-640x800.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKER-POWERLINE-III-LIGHTNING-CABLE-BLACK-3FT,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1226/thumbnail/4Anker-PowerLine-III-USB-C-to-Lightning-Cable-Black-2-640x800.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
Anker-PowerLine-III-USB-C-to-USB-C-2.0-Cable,Anker PowerLine III USB-C to USB-C 2.0 Cable,High-Speed Compatible,69,1267,Variable product,Parent,1,color,BLACK,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1476/thumbnail/0black-01_600x.jpg,1,Image,,Anker PowerLine III USB-C to USB-C 2.0 Cable,High-Speed Compatible,electronics,,,,,,,,,,,,,,,,69,,,active,Chargers
Anker-PowerLine-III-USB-C-to-USB-C-2.0-Cable,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1476/thumbnail/5black-05_600x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
Anker-PowerLine-III-USB-C-to-USB-C-2.0-Cable,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1476/thumbnail/3black-03_600x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
Anker-PowerLine-III-USB-C-to-USB-C-2.0-Cable,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1476/thumbnail/2black-02_600x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
Anker-PowerLine-III-USB-C-to-USB-C-2.0-Cable,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1476/thumbnail/4black-04_600x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKER-POWERLINE-SELECT-USB-C-CABLE-WITH-LIGHTNING-CONNECTOR-3FT,ANKER POWERLINE SELECT USB-C CABLE WITH LIGHTNING CONNECTOR 3FT,The World's Incredibly Durable Data Cable,95,1267,Variable product,Parent,1,color,BLACK|WHITE,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/512/thumbnail/2thFBDFSJGSF.jpg,1,Image,,ANKER POWERLINE SELECT USB-C CABLE WITH LIGHTNING CONNECTOR 3FT,The World's Incredibly Durable Data Cable,electronics,,,,,,,,,,,,,http://electromateqatar.com/products/512/thumbnail/2thFBDFSJGSF.jpg,,,95,,,active,Charging cables
ANKER-POWERLINE-SELECT-USB-C-CABLE-WITH-LIGHTNING-CONNECTOR-3FT,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/512/thumbnail/0thFBDFSJGSF.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKER-POWERLINE-SELECT-USB-C-CABLE-WITH-LIGHTNING-CONNECTOR-3FT,,The World's Incredibly Durable Data Cable,95,1267,Variable product,child,1,color,WHITE,,,,,Shopify,20,deny,manual,,,1,1,,,1,Image,,ANKER POWERLINE SELECT USB-C CABLE WITH LIGHTNING CONNECTOR 3FT,The World's Incredibly Durable Data Cable,electronics,,,,,,,,,,,,,http://electromateqatar.com/products/1466/thumbnail/21870085_1007.jpg,,,95,,,active,Charging cables
ANKER-POWERLINE-SELECT+USB-C-TO-USB-C-2.0-CABLE-6FT,ANKER POWERLINE SELECT+USB-C TO USB-C 2.0 CABLE 6FT,ANKER POWERLINE SELECT+USB-C TO USB-C 2.0 CABLE 6FT WHITE,59,1267,Variable product,Parent,1,color,WHITE,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1258/thumbnail/0FBZDFHDSHS.jpg,1,Image,,ANKER POWERLINE SELECT+USB-C TO USB-C 2.0 CABLE 6FT,ANKER POWERLINE SELECT+USB-C TO USB-C 2.0 CABLE 6FT WHITE,electronics,,,,,,,,,,,,,,,,59,,,active,Charging cables
ANKER-POWERLINE-SELECT+USB-C-TO-USB-C-2.0-CABLE-6FT,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1258/thumbnail/2OIPdBDbb.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKER-POWERLINE+II-USB-C-CABLE-WITH-LIGHTNING-CONNECTOR-6FT,ANKER POWERLINE+II USB-C CABLE WITH LIGHTNING CONNECTOR 6FT,ANKER POWERLINE+II USB-C CABLE WITH LIGHTNING CONNECTOR 6FT,109,1267,Variable product,Parent,1,color,BLACK,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1260/thumbnail/3thA8653H11.jpg,1,Image,,ANKER POWERLINE+II USB-C CABLE WITH LIGHTNING CONNECTOR 6FT,ANKER POWERLINE+II USB-C CABLE WITH LIGHTNING CONNECTOR 6FT,electronics,,,,,,,,,,,,,,,,109,,,active,Charging cables
ANKER-POWERLINE+II-USB-C-CABLE-WITH-LIGHTNING-CONNECTOR-6FT,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1260/thumbnail/0A8653H11.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKER-POWERLINE+II-USB-C-CABLE-WITH-LIGHTNING-CONNECTOR-6FT,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1260/thumbnail/2OIPA8653H11.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKER-POWERLINE+III-WITH-LIGHTNING-CONNECTOR-3FT-SILVER,ANKER POWERLINE+III WITH LIGHTNING CONNECTOR 3FT SILVER,ANKER POWERLINE+III WITH LIGHTNING CONNECTOR 3FT SILVER,79,1267,Variable product,Parent,1,color,SILVER,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1228/thumbnail/0HGHGKGK.jpg,1,Image,,ANKER POWERLINE+III WITH LIGHTNING CONNECTOR 3FT SILVER,ANKER POWERLINE+III WITH LIGHTNING CONNECTOR 3FT SILVER,electronics,,,,,,,,,,,,,,,,79,,,active,Charging cables
ANKER-POWERLINE+III-WITH-LIGHTNING-CONNECTOR-6FT-SILVER,ANKER POWERLINE+III WITH LIGHTNING CONNECTOR 6FT SILVER,ANKER POWERLINE+III WITH LIGHTNING CONNECTOR 6FT SILVER,69,1267,Variable product,Parent,1,color,SILVER,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1229/thumbnail/061cTajlLYCL._AC_SL1500_.jpg,1,Image,,ANKER POWERLINE+III WITH LIGHTNING CONNECTOR 6FT SILVER,ANKER POWERLINE+III WITH LIGHTNING CONNECTOR 6FT SILVER,electronics,,,,,,,,,,,,,,,,69,,,active,Charging cables
ANKER-POWERLINE+III-WITH-LIGHTNING-CONNECTOR-6FT-SILVER,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1229/thumbnail/25_9c5aa12a-da5d-49cb-b056-e6f9f90e0daf_600x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKER-POWERLINE+III-WITH-LIGHTNING-CONNECTOR-6FT-SILVER,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1229/thumbnail/57_f0d51e62-44bd-4dab-b52a-f61658819a17_600x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKER-POWERLINE+III-WITH-LIGHTNING-CONNECTOR-6FT-SILVER,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1229/thumbnail/46_445b7c0e-7069-4a28-a04a-1a4662f720d6_600x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKER-POWERLINE+III-WITH-LIGHTNING-CONNECTOR-6FT-SILVER,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1229/thumbnail/32_9d4cb977-15b9-47d2-b0c1-a797f21cf1c3_600x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKER-POWERPORT-4-LITE-INTERCHANGEABLE-EU-AND-UK-PLUGS,ANKER POWERPORT 4 LITE INTERCHANGEABLE EU AND UK PLUGS,Exclusive MultiProtect safety system provides total protection for you and your devices.,99,1267,Variable product,Parent,1,color,BLACK,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1015/thumbnail/1.jpg,1,Image,,ANKER POWERPORT 4 LITE INTERCHANGEABLE EU AND UK PLUGS,Exclusive MultiProtect safety system provides total protection for you and your devices.,electronics,,,,,,,,,,,,,,,,99,,,active,Charging cables
ANKER-POWERPORT-4-LITE-INTERCHANGEABLE-EU-AND-UK-PLUGS,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1015/thumbnail/71g48iceuSL._AC_SL1500_2048x2048.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKER-POWERPORT-4-LITE-WHITE,ANKER POWERPORT 4 LITE WHITE,PowerPort Lite 4 Ports,99,1267,Variable product,Parent,1,color,WHITE,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1212/thumbnail/0ANKER POWERPORT 4 LITE WHITE.png,1,Image,,ANKER POWERPORT 4 LITE WHITE,PowerPort Lite 4 Ports,electronics,,,,,,,,,,,,,,,,99,,,active,Charging cables
ANKER-POWERPORT-4-LITE-WHITE,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1212/thumbnail/20013921_anker-powerport-4-lite-white_550.png,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKER-POWERPORT-II-PD-WITH-1PD-AND-1PIQ-2.0,ANKER POWERPORT II PD WITH 1PD AND 1PIQ 2.0,Compact and Portable,199,1267,Variable product,Parent,1,color,WHITE,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1013/thumbnail/White-01_3d581938-56ad-4a8c-85a6-46458c7d0564_600x.jpg,1,Image,,ANKER POWERPORT II PD WITH 1PD AND 1PIQ 2.0,Compact and Portable,electronics,,,,,,,,,,,,,,,,199,,,active,Chargers
ANKER-POWERPORT-II-PD-WITH-1PD-AND-1PIQ-2.0,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1013/thumbnail/White-03_3c21fd4f-9a79-4494-8d3a-d6f5f2c7c35a_600x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKER-POWERPORT-II-PD-WITH-1PD-AND-1PIQ-2.0,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1013/thumbnail/White-06_a89747f2-d5be-4237-aeeb-4e660bc255a4_2048x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKER-POWERPORT-II-PD-WITH-1PD-AND-1PIQ-2.0,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1013/thumbnail/White-04_7005a8da-7863-41c7-a074-14f63a0b7c6a_600x.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKER-POWERPORT-III-3-PORTS-65W,ANKER POWERPORT III 3-PORTS 65W,ANKER POWERPORT III 3-PORTS 65W,199,1267,Variable product,Parent,1,color,BLACK|WHITE,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1210/thumbnail/0Anker-PowerPort-III-3-Port-65W-Charger-Black-768x768.jpg,1,Image,,ANKER POWERPORT III 3-PORTS 65W,ANKER POWERPORT III 3-PORTS 65W,electronics,,,,,,,,,,,,,http://electromateqatar.com/products/1210/thumbnail/0Anker-PowerPort-III-3-Port-65W-Charger-Black-768x768.jpg,,,199,,,active,Chargers
ANKER-POWERPORT-III-3-PORTS-65W,,ANKER POWERPORT III 3-PORTS 65W,199,1267,Variable product,child,1,color,WHITE,,,,,Shopify,20,deny,manual,,,1,1,,,1,Image,,ANKER POWERPORT III 3-PORTS 65W,ANKER POWERPORT III 3-PORTS 65W,electronics,,,,,,,,,,,,,http://electromateqatar.com/products/1211/thumbnail/00014717_anker-65w-powerport-iii-international-white_550.png,,,199,,,active,Chargers
ANKER-POWERPORT-III-DUO-WHITE,ANKER POWERPORT III DUO WHITE,PowerPort III Duo,149,1267,Variable product,Parent,1,color,WHITE,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1216/thumbnail/24.jpg,1,Image,,ANKER POWERPORT III DUO WHITE,PowerPort III Duo,electronics,,,,,,,,,,,,,,,,149,,,active,Chargers
ANKER-POWERPORT-III-DUO-WHITE,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1216/thumbnail/0Anker-PowerPort-III-Duo-White-18W-18W-36W-PIQ3.0.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKER-POWERPORT-III-MINI,ANKER POWERPORT III MINI,High-Speed Charging,119,1267,Variable product,Parent,1,color,BLACK,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1617/thumbnail/07D-A2615K11_490x.progressive.jpg,1,Image,,ANKER POWERPORT III MINI,High-Speed Charging,electronics,,,,,,,,,,,,,,,,119,,,active,Chargers
ANKER-POWERPORT-III-MINI-BLACK,ANKER POWERPORT III MINI BLACK,Anker PowerPort III mini 30W Charger with USB-C PowerIQ 3.0 Port,109,1267,Variable product,Parent,1,color,BLACK|WHITE,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1214/thumbnail/2Anker-PowerPort-III-mini-UK-640x800.jpg,1,Image,,ANKER POWERPORT III MINI BLACK,Anker PowerPort III mini 30W Charger with USB-C PowerIQ 3.0 Port,electronics,,,,,,,,,,,,,http://electromateqatar.com/products/1214/thumbnail/2Anker-PowerPort-III-mini-UK-640x800.jpg,,,109,,,active,Chargers
ANKER-POWERPORT-III-MINI-BLACK,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1214/thumbnail/0Anker-PowerPort-III-Mini-With-Type-C-QC3-Port-30W-Black-768x768.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKER-POWERPORT-III-MINI-BLACK,,,,,Variable product,child,,,,,,,,,,,,,,,,,http://electromateqatar.com/products/1214/thumbnail/3Anker-PowerPort-III-mini-UK-1-640x800.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,
ANKER-POWERPORT-III-MINI-BLACK,,Anker PowerPort III mini 30W Charger with USB-C PowerIQ 3.0 Port,109,1267,Variable product,child,1,color,WHITE,,,,,Shopify,20,deny,manual,,,1,1,,,1,Image,,ANKER POWERPORT III MINI BLACK,Anker PowerPort III mini 30W Charger with USB-C PowerIQ 3.0 Port,electronics,,,,,,,,,,,,,http://electromateqatar.com/products/1215/thumbnail/0OIPWHITE.jpg,,,109,,,active,Chargers
ANKER-POWERPORT-III-NANO-20W-VERSION-HIGH-VOLTAGE-WHITE,ANKER POWERPORT III NANO-20W VERSION-HIGH VOLTAGE WHITE,Durable Compact Fast Charger,79,1267,Variable product,Parent,1,color,WHITE|BLACK,size,,,,Shopify,20,deny,manual,,,1,1,,http://electromateqatar.com/products/1478/thumbnail/4A2633222_TD05.jpg,1,Image,,ANKER POWERPORT III NANO-20W VERSION-HIGH VOLTAGE WHITE,Durable Compact Fast Charger,electronics,,,,,,,,,,,,,http://electromateqatar.com/products/1478/thumbnail/4A2633222_TD05.jpg,,,79,,,active,Chargers
